data,artista_podcast,nome_da_musica,msPlayed,minutos,horas
05/10/2021,Black Sabbath,Sweet Leaf,874,0.014566666666666667,0.0002427777777777778
05/10/2021,AC/DC,Fly on the Wall,1237,0.020616666666666665,0.0003436111111111111
05/10/2021,The Beatles,All I've Got To Do - Remastered 2009,917,0.015283333333333333,0.0002547222222222222
05/10/2021,Queen,Bohemian Rhapsody - Remastered 2011,1493,0.024883333333333334,0.00041472222222222225
05/10/2021,Dire Straits,"Once Upon A Time In The West - Live At Hammersmith Odeon, London/1983",938,0.015633333333333332,0.00026055555555555554
05/10/2021,Aerosmith,What Could Have Been Love,1087,0.018116666666666666,0.0003019444444444444
05/10/2021,Queen,We Are The Champions - Remastered 2011,1472,0.024533333333333334,0.0004088888888888889
05/10/2021,Lynyrd Skynyrd,Tuesday's Gone,746,0.012433333333333333,0.00020722222222222222
05/10/2021,The Rolling Stones,Don't Stop,874,0.014566666666666667,0.0002427777777777778
05/10/2021,Led Zeppelin,Rock and Roll - Remaster,832,0.013866666666666666,0.0002311111111111111
05/10/2021,The Beatles,Back In The U.S.S.R. - 2018 Mix,938,0.015633333333333332,0.00026055555555555554
05/10/2021,Led Zeppelin,What Is and What Should Never Be - 29/6/69 Top Gear;Remaster,938,0.015633333333333332,0.00026055555555555554
05/10/2021,David Bowie,Rebel Rebel - 2016 Remaster,981,0.01635,0.0002725
05/10/2021,Dire Straits,Angel Of Mercy,204622,3.4103666666666665,0.05683944444444444
05/11/2021,The Beatles,Love Me Do - Remastered 2009,10453,0.17421666666666666,0.002903611111111111
05/11/2021,AC/DC,You Shook Me All Night Long,210173,3.502883333333333,0.058381388888888885
05/11/2021,Dire Straits,Money For Nothing - Remastered 1996,277305,4.62175,0.07702916666666666
05/11/2021,AC/DC,Shoot to Thrill,317800,5.296666666666667,0.08827777777777777
05/11/2021,AC/DC,Let There Be Rock,366426,6.1071,0.101785
05/11/2021,AC/DC,It's a Long Way to the Top (If You Wanna Rock 'N' Roll) - Original Australian Release,312546,5.2091,0.08681833333333334
05/11/2021,AC/DC,Dirty Deeds Done Dirt Cheap,28286,0.4714333333333333,0.007857222222222222
05/11/2021,Aerosmith,Legendary Child,2133,0.03555,0.0005924999999999999
05/11/2021,Black Sabbath,Sabbath Bloody Sabbath,8448,0.1408,0.0023466666666666666
05/11/2021,The Beatles,I'm Looking Through You - Remastered 2009,1962,0.0327,0.000545
05/11/2021,The Beatles,With A Little Help From My Friends - Remastered 2009,4861,0.08101666666666667,0.0013502777777777777
05/11/2021,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",1791,0.02985,0.0004975
05/11/2021,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,2.6853833333333332,0.04475638888888889
05/11/2021,AC/DC,Rock N Roll Dream,3157,0.052616666666666666,0.0008769444444444444
05/11/2021,AC/DC,Realize,2133,0.03555,0.0005924999999999999
05/11/2021,The Rolling Stones,Doom And Gloom,238546,3.9757666666666664,0.06626277777777777
05/11/2021,Led Zeppelin,Stairway to Heaven - Remaster,485013,8.08355,0.13472583333333335
05/11/2021,Creedence Clearwater Revival,Fortunate Son,140773,2.346216666666667,0.03910361111111112
05/11/2021,Queen,Love Of My Life - Remastered 2011,217386,3.6231,0.060385
05/11/2021,Black Sabbath,Children of the Grave,314720,5.245333333333333,0.08742222222222222
05/11/2021,AC/DC,Fly on the Wall,224253,3.73755,0.0622925
05/11/2021,Dire Straits,Walk Of Life - Live Version,1962,0.0327,0.000545
05/11/2021,Dire Straits,Sultans Of Swing,2560,0.042666666666666665,0.000711111111111111
05/11/2021,AC/DC,Hell Ain't a Bad Place to Be,1322,0.022033333333333332,0.0003672222222222222
05/11/2021,AC/DC,Shoot to Thrill,4927,0.08211666666666667,0.0013686111111111112
05/11/2021,The Beatles,Michelle - Remastered 2009,1856,0.030933333333333334,0.0005155555555555556
05/11/2021,AC/DC,You Shook Me All Night Long,1301,0.021683333333333332,0.00036138888888888885
05/11/2021,Black Sabbath,End Of The Beginning,1365,0.02275,0.00037916666666666665
05/11/2021,The Who,The Seeker - Edit,143331,2.38885,0.03981416666666667
05/11/2021,AC/DC,Cover You in Oil,3370,0.05616666666666666,0.0009361111111111111
05/11/2021,Aerosmith,Oh Yeah,1045,0.017416666666666667,0.0002902777777777778
05/11/2021,AC/DC,Black Ice,938,0.015633333333333332,0.00026055555555555554
05/11/2021,Led Zeppelin,Black Dog - Remaster,3306,0.0551,0.0009183333333333334
05/11/2021,The Beatles,Here Comes The Sun - Remastered 2009,4543,0.07571666666666667,0.0012619444444444444
05/11/2021,The Beatles,Drive My Car - Remastered 2009,1322,0.022033333333333332,0.0003672222222222222
05/11/2021,The Who,Behind Blue Eyes,1023,0.01705,0.00028416666666666667
05/11/2021,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",4394,0.07323333333333333,0.0012205555555555555
05/11/2021,The Beatles,The Night Before - Remastered 2009,1791,0.02985,0.0004975
05/11/2021,Black Sabbath,War Pigs,8746,0.14576666666666666,0.002429444444444444
05/11/2021,The Beatles,You Won't See Me - Remastered 2009,1130,0.018833333333333334,0.0003138888888888889
05/11/2021,Lynyrd Skynyrd,Sweet Home Alabama,12821,0.21368333333333334,0.003561388888888889
05/11/2021,Led Zeppelin,Communication Breakdown - 1/4/71 Paris Theatre;Remaster,1151,0.019183333333333333,0.0003197222222222222
05/11/2021,Black Sabbath,Heaven and Hell - 2009 Remaster,1087,0.018116666666666666,0.0003019444444444444
05/11/2021,The Rolling Stones,Rain Fall Down - Remastered 2009,27626,0.4604333333333333,0.007673888888888888
05/11/2021,AC/DC,Dog Eat Dog,1088,0.018133333333333335,0.0003022222222222222
05/11/2021,Arctic Monkeys,Do I Wanna Know?,9301,0.15501666666666666,0.002583611111111111
05/11/2021,The Beatles,I Am The Walrus - Remastered 2009,1408,0.023466666666666667,0.0003911111111111111
05/11/2021,The Beatles,Don't Let Me Down - Remastered 2009,4885,0.08141666666666666,0.0013569444444444445
05/11/2021,Led Zeppelin,Heartbreaker - Remaster,1045,0.017416666666666667,0.0002902777777777778
05/11/2021,The Beatles,Day Tripper - Remastered 2015,1194,0.0199,0.0003316666666666667
05/11/2021,AC/DC,The Jack,1130,0.018833333333333334,0.0003138888888888889
05/11/2021,The Beatles,Back In The U.S.S.R. - 2018 Mix,3391,0.056516666666666666,0.0009419444444444445
05/11/2021,AC/DC,That's the Way I Wanna Rock 'N' Roll,2048,0.034133333333333335,0.000568888888888889
05/11/2021,AC/DC,Shake a Leg,2730,0.0455,0.0007583333333333333
05/11/2021,AC/DC,Highway to Hell,2901,0.04835,0.0008058333333333333
05/11/2021,The Rolling Stones,It's Only Rock'n'Roll (But I Like It) - Remastered 2009,307440,5.124,0.08539999999999999
05/11/2021,Aerosmith,Road Runner,2901,0.04835,0.0008058333333333333
05/11/2021,AC/DC,Back In Black,2133,0.03555,0.0005924999999999999
05/11/2021,Dire Straits,Angel Of Mercy,7936,0.13226666666666667,0.0022044444444444446
05/11/2021,Lynyrd Skynyrd,Simple Man,357933,5.96555,0.09942583333333334
05/11/2021,AC/DC,Sin City,1791,0.02985,0.0004975
05/11/2021,David Bowie,Let's Dance - 2018 Remaster,2815,0.04691666666666667,0.0007819444444444445
05/11/2021,Huey Lewis & The News,The Power Of Love,3072,0.0512,0.0008533333333333333
05/11/2021,Dire Straits,"Once Upon A Time In The West - Live At Hammersmith Odeon, London/1983",13824,0.2304,0.00384
05/11/2021,The Beatles,Something - Remastered 2009,1600,0.02666666666666667,0.00044444444444444447
05/11/2021,The Beatles,And I Love Her - Remastered 2009,1280,0.021333333333333333,0.0003555555555555555
05/11/2021,The Beatles,I'm Happy Just To Dance With You - Remastered 2009,3967,0.06611666666666667,0.0011019444444444445
05/11/2021,AC/DC,Rock the Blues Away,1450,0.024166666666666666,0.0004027777777777778
05/11/2021,AC/DC,If You Want Blood (You've Got It),1024,0.017066666666666667,0.0002844444444444445
05/11/2021,Aerosmith,Walk This Way,1173,0.01955,0.00032583333333333336
05/11/2021,Eric Clapton,I Shot The Sheriff - Live At Hammersmith Odeon,483200,8.053333333333333,0.13422222222222221
05/11/2021,The Beatles,Don't Bother Me - Remastered 2009,1343,0.022383333333333335,0.00037305555555555556
05/11/2021,AC/DC,Jailbreak,1407,0.02345,0.0003908333333333333
05/11/2021,AC/DC,Rock N Roll Train,1535,0.025583333333333333,0.00042638888888888886
05/11/2021,Led Zeppelin,Immigrant Song - Remaster,2623,0.04371666666666667,0.0007286111111111111
05/11/2021,The Rolling Stones,Out Of Control,1685,0.02808333333333333,0.00046805555555555554
05/11/2021,The Who,Baba O'Riley,4458,0.0743,0.0012383333333333335
05/11/2021,Black Sabbath,Paranoid,1088,0.018133333333333335,0.0003022222222222222
05/11/2021,AC/DC,Shot Down in Flames,1194,0.0199,0.0003316666666666667
05/11/2021,AC/DC,Stick Around,1344,0.0224,0.0003733333333333333
05/11/2021,AC/DC,Who Made Who,1962,0.0327,0.000545
05/11/2021,Queen,We Will Rock You - Remastered 2011,938,0.015633333333333332,0.00026055555555555554
05/11/2021,Black Sabbath,Loner,1813,0.030216666666666666,0.0005036111111111111
05/11/2021,Led Zeppelin,Babe I'm Gonna Leave You - Remaster,53184,0.8864,0.014773333333333333
05/11/2021,Aerosmith,Dude (Looks Like A Lady),1024,0.017066666666666667,0.0002844444444444445
05/11/2021,The Beatles,For No One - Remastered 2009,2133,0.03555,0.0005924999999999999
05/11/2021,The Rolling Stones,Don't Stop,1194,0.0199,0.0003316666666666667
05/11/2021,Dire Straits,Walk Of Life - Remastered 1996,50325,0.83875,0.013979166666666666
05/11/2021,Dire Straits,Lady Writer,1493,0.024883333333333334,0.00041472222222222225
05/11/2021,Eric Clapton,Wonderful Tonight,1493,0.024883333333333334,0.00041472222222222225
05/11/2021,The Who,Won't Get Fooled Again - Original Album Version,1002,0.0167,0.00027833333333333334
05/11/2021,Dire Straits,So Far Away - Remastered 1996,306373,5.106216666666667,0.08510361111111112
05/11/2021,AC/DC,Are You Ready,810,0.0135,0.000225
05/11/2021,Led Zeppelin,Whole Lotta Love - Remaster,3605,0.060083333333333336,0.001001388888888889
05/11/2021,Led Zeppelin,Whole Lotta Love - Remaster,1045,0.017416666666666667,0.0002902777777777778
05/11/2021,Dire Straits,So Far Away - Remastered 1996,1621,0.027016666666666668,0.0004502777777777778
05/11/2021,Dire Straits,So Far Away - Remastered 1996,128,0.0021333333333333334,3.555555555555556e-05
05/11/2021,Dire Straits,So Far Away - Remastered 1996,85,0.0014166666666666668,2.3611111111111114e-05
05/11/2021,Led Zeppelin,Over the Hills and Far Away - Remaster,831,0.01385,0.00023083333333333332
05/11/2021,AC/DC,Touch Too Much,14954,0.24923333333333333,0.004153888888888889
05/11/2021,AC/DC,Touch Too Much,10353,0.17255,0.0028758333333333335
05/11/2021,AC/DC,Touch Too Much,1429,0.023816666666666667,0.00039694444444444445
05/11/2021,AC/DC,Have a Drink on Me,874,0.014566666666666667,0.0002427777777777778
05/11/2021,The Beatles,When I'm Sixty Four - Remastered 2009,1066,0.017766666666666667,0.0002961111111111111
05/11/2021,Queen,Radio Ga Ga - Remastered 2011,1130,0.018833333333333334,0.0003138888888888889
05/11/2021,Dire Straits,The Bug,6421,0.10701666666666666,0.001783611111111111
05/11/2021,The Beatles,Baby It's You - Remastered 2009,917,0.015283333333333333,0.0002547222222222222
05/11/2021,Dire Straits,Lady Writer,1536,0.0256,0.00042666666666666667
05/11/2021,AC/DC,Let's Get It Up,1151,0.019183333333333333,0.0003197222222222222
05/11/2021,The Beatles,Yesterday - Remastered 2009,2261,0.03768333333333333,0.0006280555555555555
05/11/2021,The Beatles,A Hard Day's Night - Remastered 2009,405,0.00675,0.0001125
05/11/2021,The Beatles,A Hard Day's Night - Remastered 2009,831,0.01385,0.00023083333333333332
05/11/2021,Black Sabbath,Iron Man,1002,0.0167,0.00027833333333333334
05/11/2021,R.E.M.,Losing My Religion,91989,1.53315,0.0255525
05/11/2021,Black Sabbath,Damaged Soul,6570,0.1095,0.001825
05/11/2021,Dire Straits,Wild West End,288052,4.800866666666667,0.08001444444444444
05/11/2021,AC/DC,Hail Caesar,2730,0.0455,0.0007583333333333333
05/11/2021,Aerosmith,Pink,1792,0.029866666666666666,0.0004977777777777778
05/11/2021,The Beatles,All I've Got To Do - Remastered 2009,2645,0.044083333333333335,0.0007347222222222222
05/11/2021,AC/DC,Gone Shootin',6741,0.11235,0.0018725
05/11/2021,AC/DC,Fire Your Guns,1706,0.028433333333333335,0.00047388888888888893
05/11/2021,AC/DC,Girls Got Rhythm,2645,0.044083333333333335,0.0007347222222222222
05/11/2021,Lynyrd Skynyrd,Gimme Three Steps,1706,0.028433333333333335,0.00047388888888888893
05/11/2021,The Beatles,Let It Be - Remastered 2009,7191,0.11985,0.0019975
05/11/2021,The Beatles,I Feel Fine - Remastered 2015,1791,0.02985,0.0004975
05/11/2021,Aerosmith,Cryin',3413,0.056883333333333334,0.0009480555555555556
05/11/2021,The Beatles,Twist And Shout - Remastered 2009,1877,0.03128333333333334,0.0005213888888888889
05/11/2021,The Who,Who Are You,2218,0.03696666666666667,0.0006161111111111111
05/11/2021,The Rolling Stones,Hate To See You Go,2389,0.03981666666666667,0.0006636111111111111
05/11/2021,AC/DC,Let There Be Rock,3498,0.0583,0.0009716666666666666
05/11/2021,AC/DC,Big Balls,2133,0.03555,0.0005924999999999999
05/11/2021,The Beatles,Roll Over Beethoven - Remastered 2009,4181,0.06968333333333333,0.0011613888888888889
05/11/2021,Led Zeppelin,What Is and What Should Never Be - 29/6/69 Top Gear;Remaster,4181,0.06968333333333333,0.0011613888888888889
05/11/2021,The Rolling Stones,Miss You - Remastered,2986,0.04976666666666667,0.0008294444444444445
05/11/2021,AC/DC,Flick of the Switch,4266,0.0711,0.0011849999999999999
05/11/2021,Dire Straits,Money For Nothing - Live Version,7765,0.12941666666666668,0.002156944444444445
05/11/2021,AC/DC,Big Gun,7257,0.12095,0.0020158333333333335
05/11/2021,Black Sabbath,Sweet Leaf,4693,0.07821666666666667,0.001303611111111111
05/11/2021,Lynyrd Skynyrd,Free Bird,2901,0.04835,0.0008058333333333333
05/11/2021,Queen,We Are The Champions - Remastered 2011,3071,0.05118333333333333,0.0008530555555555555
05/11/2021,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,222813,3.71355,0.0618925
05/11/2021,Scorpions,Still Loving You,403453,6.724216666666667,0.11207027777777778
05/11/2021,Led Zeppelin,Good Times Bad Times - 1993 Remaster,166266,2.7711,0.046185000000000004
05/11/2021,AC/DC,T.N.T.,214666,3.5777666666666668,0.05962944444444444
05/11/2021,AC/DC,Rock 'N' Roll Damnation,2901,0.04835,0.0008058333333333333
05/11/2021,The Beatles,I Should Have Known Better - Remastered 2009,960,0.016,0.0002666666666666667
05/11/2021,AC/DC,Inject the Venom,1365,0.02275,0.00037916666666666665
05/11/2021,Led Zeppelin,When the Levee Breaks - Remaster,960,0.016,0.0002666666666666667
05/11/2021,The Rolling Stones,Rocks Off,2602,0.043366666666666664,0.0007227777777777777
05/11/2021,Queen,Crazy Little Thing Called Love - Remastered 2011,1045,0.017416666666666667,0.0002902777777777778
05/11/2021,David Bowie,Starman - 2012 Remaster,1194,0.0199,0.0003316666666666667
05/11/2021,David Bowie,Starman - 2012 Remaster,1493,0.024883333333333334,0.00041472222222222225
05/11/2021,Led Zeppelin,The Song Remains the Same - Remaster,1002,0.0167,0.00027833333333333334
05/11/2021,AC/DC,What's Next to the Moon,1045,0.017416666666666667,0.0002902777777777778
05/11/2021,The Rolling Stones,Start Me Up - Remastered 2009,2346,0.0391,0.0006516666666666667
05/11/2021,Dire Straits,Once Upon A Time In The West,78165,1.30275,0.021712500000000003
05/11/2021,Led Zeppelin,Fool in the Rain - Remaster,2496,0.0416,0.0006933333333333333
05/11/2021,Led Zeppelin,"Hey, Hey, What Can I Do - Remaster",1066,0.017766666666666667,0.0002961111111111111
05/11/2021,The Beatles,I Will - 2018 Mix,1215,0.02025,0.0003375
05/11/2021,Black Sabbath,Peace Of Mind,1023,0.01705,0.00028416666666666667
05/11/2021,Aerosmith,Can't Stop Lovin' You (with Carrie Underwood),1216,0.020266666666666665,0.00033777777777777777
05/11/2021,The Rolling Stones,"Paint It, Black",575,0.009583333333333333,0.0001597222222222222
05/11/2021,The Rolling Stones,"Paint It, Black",1173,0.01955,0.00032583333333333336
05/11/2021,Dire Straits,Southbound Again,2197,0.036616666666666665,0.0006102777777777777
05/11/2021,AC/DC,Hard as a Rock,1685,0.02808333333333333,0.00046805555555555554
05/11/2021,Aerosmith,You Gotta Move,1023,0.01705,0.00028416666666666667
05/11/2021,AC/DC,Mistress for Christmas,981,0.01635,0.0002725
05/11/2021,Aerosmith,Luv Lies,981,0.01635,0.0002725
05/11/2021,Queen,I Want To Break Free - Single Remix,2325,0.03875,0.0006458333333333333
05/11/2021,Pink Floyd,Time,1280,0.021333333333333333,0.0003555555555555555
05/11/2021,Eric Clapton,Cocaine,1514,0.025233333333333333,0.0004205555555555556
05/11/2021,The Beatles,Ticket To Ride - Remastered 2009,960,0.016,0.0002666666666666667
05/11/2021,AC/DC,Dirty Deeds Done Dirt Cheap,960,0.016,0.0002666666666666667
05/11/2021,AC/DC,Satellite Blues,1130,0.018833333333333334,0.0003138888888888889
05/11/2021,AC/DC,Moneytalks,960,0.016,0.0002666666666666667
05/11/2021,Eric Clapton,"Alberta - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",2880,0.048,0.0008
05/11/2021,Huey Lewis & The News,Back In Time,2389,0.03981666666666667,0.0006636111111111111
05/11/2021,Led Zeppelin,Stairway to Heaven - (Live at MSG 1973) [Remaster],1642,0.027366666666666668,0.0004561111111111111
05/11/2021,Eric Clapton,"Don't Cry Sister (with J. J. Cale) - Live at Ipayone Center, San Diego, CA, 3/15/2007",1408,0.023466666666666667,0.0003911111111111111
05/11/2021,The Rolling Stones,Harlem Shuffle - Remastered 2009,1408,0.023466666666666667,0.0003911111111111111
05/11/2021,Led Zeppelin,When the Levee Breaks - Remaster,1514,0.025233333333333333,0.0004205555555555556
05/11/2021,Led Zeppelin,Misty Mountain Hop - Remaster,1280,0.021333333333333333,0.0003555555555555555
05/11/2021,Arctic Monkeys,Fluorescent Adolescent,11967,0.19945,0.0033241666666666667
05/11/2021,Led Zeppelin,Going to California - Remaster,17962,0.29936666666666667,0.004989444444444445
05/11/2021,The Beatles,Love Me Do - Remastered 2009,1109,0.018483333333333334,0.00030805555555555556
05/11/2021,The Beatles,All My Loving - Remastered 2009,1066,0.017766666666666667,0.0002961111111111111
05/11/2021,AC/DC,Evil Walks,1344,0.0224,0.0003733333333333333
05/11/2021,Led Zeppelin,Houses of the Holy - Remaster,5589,0.09315,0.0015524999999999998
05/11/2021,The Rolling Stones,Rock And A Hard Place,5034,0.0839,0.0013983333333333335
05/11/2021,Arctic Monkeys,R U Mine?,1023,0.01705,0.00028416666666666667
05/11/2021,The Rolling Stones,Street Fighting Man - 50th Anniversary Edition,3391,0.056516666666666666,0.0009419444444444445
05/11/2021,The Rolling Stones,Stray Cat Blues - 50th Anniversary Edition,1493,0.024883333333333334,0.00041472222222222225
05/11/2021,AC/DC,Shot In The Dark,1514,0.025233333333333333,0.0004205555555555556
