data,data,nome_da_musica,msPlayed,minutos,horas
2021-02-24,24/02/2021,Tunnel Of Love (Dire Straits),1834,0.030566666666666666,0.0005094444444444444
2021-02-24,24/02/2021,Pinball Wizard (The Who),42353,0.7058833333333333,0.011764722222222222
2021-02-24,24/02/2021,Southbound Again (Dire Straits),179200,2.986666666666667,0.04977777777777778
2021-02-24,24/02/2021,Brown Sugar   2009   (The Rolling Stones),975,0.01625,0.0002708333333333333
2021-02-24,24/02/2021,Private Investigations (Dire Straits),7894,0.13156666666666667,0.002192777777777778
2021-02-25,25/02/2021,Southbound Again (Dire Straits),179200,2.986666666666667,0.04977777777777778
2021-02-25,25/02/2021,T.N.T. (AC/DC),214666,3.5777666666666668,0.05962944444444444
2021-02-25,25/02/2021,Gimme Three Steps (Lynyrd Skynyrd),270293,4.504883333333333,0.07508138888888888
2021-02-25,25/02/2021,Rock the Blues Away (AC/DC),204373,3.4062166666666664,0.056770277777777774
2021-02-25,25/02/2021,Fool in the Rain     (Led Zeppelin),370920,6.182,0.10303333333333334
2021-02-25,25/02/2021,Don't Bother Me     2009 (The Beatles),148253,2.4708833333333335,0.04118138888888889
2021-02-25,25/02/2021,Hate To See You Go (The Rolling Stones),200786,3.346433333333333,0.05577388888888889
2021-02-25,25/02/2021,Fortunate Son (Creedence Clearwater Revival),140773,2.346216666666667,0.03910361111111112
2021-02-25,25/02/2021,Harlem Shuffle     2009 (The Rolling Stones),204426,3.4071,0.056784999999999995
2021-02-25,25/02/2021,Rain Fall Down     2009 (The Rolling Stones),293800,4.8966666666666665,0.0816111111111111
2021-02-25,25/02/2021,Sultans Of Swing (Dire Straits),348400,5.806666666666667,0.09677777777777778
2021-02-25,25/02/2021,War Pigs (Black Sabbath),474400,7.906666666666666,0.13177777777777777
2021-02-25,25/02/2021,The Night Before     2009 (The Beatles),154933,2.5822166666666666,0.04303694444444444
2021-02-25,25/02/2021,Shoot to Thrill (AC/DC),859,0.014316666666666667,0.00023861111111111113
2021-02-25,25/02/2021,"Nobody Knows You When You're Down and Out   Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013   (Eric Clapton)",928,0.015466666666666667,0.0002577777777777778
2021-02-25,25/02/2021,Tuesday's Gone (Lynyrd Skynyrd),385936,6.432266666666667,0.10720444444444445
2021-02-25,25/02/2021,What Is and What Should Never Be   29/6/69 Top Gear;  (Led Zeppelin),905,0.015083333333333334,0.0002513888888888889
2021-02-25,25/02/2021,Have You Ever Seen The Rain (Creedence Clearwater Revival),789,0.01315,0.00021916666666666666
2021-02-25,25/02/2021,Since I've Been Loving You     (Led Zeppelin),3366,0.0561,0.000935
2021-02-25,25/02/2021,Ticket To Ride     2009 (The Beatles),952,0.015866666666666668,0.0002644444444444445
2021-02-25,25/02/2021,Sweet Emotion (Aerosmith),1021,0.017016666666666666,0.0002836111111111111
2021-02-25,25/02/2021,Legendary Child (Aerosmith),10216,0.17026666666666668,0.002837777777777778
2021-02-25,25/02/2021,Southbound Again (Dire Straits),179200,2.986666666666667,0.04977777777777778
2021-02-25,25/02/2021,Thunderstruck (AC/DC),1021,0.017016666666666666,0.0002836111111111111
2021-02-25,25/02/2021,Another One Bites The Dust     2011 (Queen),3528,0.0588,0.00098
2021-02-25,25/02/2021,Misty Mountain Hop     (Led Zeppelin),1068,0.0178,0.00029666666666666665
2021-02-25,25/02/2021,Sultans Of Swing (Dire Straits),266193,4.43655,0.07394250000000001
2021-02-25,25/02/2021,"I Don't Want to Miss a Thing   From ""Armageddon"" Soundtrack (Aerosmith)",1021,0.017016666666666666,0.0002836111111111111
2021-02-25,25/02/2021,When the Levee Breaks     (Led Zeppelin),1578,0.0263,0.0004383333333333333
2021-02-25,25/02/2021,Loner (Black Sabbath),859,0.014316666666666667,0.00023861111111111113
2021-02-25,25/02/2021,Loner (Black Sabbath),464,0.007733333333333333,0.0001288888888888889
2021-02-25,25/02/2021,Have You Ever Seen The Rain (Creedence Clearwater Revival),1578,0.0263,0.0004383333333333333
2021-02-25,25/02/2021,Misty Mountain Hop     (Led Zeppelin),1509,0.02515,0.00041916666666666665
2021-02-25,25/02/2021,Don't Stop Me Now     2011 (Queen),1021,0.017016666666666666,0.0002836111111111111
2021-02-25,25/02/2021,Don't Stop Me Now     2011 (Queen),1486,0.024766666666666666,0.00041277777777777775
2021-02-25,25/02/2021,Shoot to Thrill (AC/DC),1253,0.020883333333333334,0.00034805555555555555
2021-02-25,25/02/2021,Fool in the Rain     (Led Zeppelin),1532,0.025533333333333335,0.0004255555555555556
2021-02-25,25/02/2021,The Power Of Love (Huey Lewis & The News),1555,0.025916666666666668,0.0004319444444444445
2021-02-25,25/02/2021,The Power Of Love (Huey Lewis & The News),835,0.013916666666666667,0.00023194444444444445
2021-02-25,25/02/2021,Since I've Been Loving You     (Led Zeppelin),4179,0.06965,0.0011608333333333334
2021-02-25,25/02/2021,Since I've Been Loving You     (Led Zeppelin),1207,0.020116666666666668,0.0003352777777777778
2021-02-25,25/02/2021,Don't Let Me Down     2009 (The Beatles),10332,0.1722,0.0028699999999999997
2021-02-25,25/02/2021,Setting Me Up (Dire Straits),2461,0.04101666666666667,0.0006836111111111111
2021-02-25,25/02/2021,Rock N Roll Train (AC/DC),2600,0.043333333333333335,0.0007222222222222223
2021-02-25,25/02/2021,Road Runner (Aerosmith),975,0.01625,0.0002708333333333333
2021-02-25,25/02/2021,Road Runner (Aerosmith),1416,0.0236,0.0003933333333333333
2021-02-25,25/02/2021,Baby It's You     2009 (The Beatles),1137,0.01895,0.0003158333333333334
2021-02-25,25/02/2021,Don't Stop (The Rolling Stones),1695,0.02825,0.00047083333333333336
2021-02-25,25/02/2021,Drive My Car     2009 (The Beatles),1230,0.0205,0.00034166666666666666
2021-02-25,25/02/2021,Do You Want To Know A Secret     2009 (The Beatles),1625,0.027083333333333334,0.0004513888888888889
2021-02-25,25/02/2021,Do You Want To Know A Secret     2009 (The Beatles),743,0.012383333333333333,0.00020638888888888888
2021-02-25,25/02/2021,Do I Wanna Know? (Arctic Monkeys),13165,0.21941666666666668,0.0036569444444444444
2021-02-25,25/02/2021,Rock 'N' Roll Damnation (AC/DC),1764,0.0294,0.00049
2021-02-25,25/02/2021,Rock the Blues Away (AC/DC),1787,0.029783333333333332,0.0004963888888888889
2021-02-25,25/02/2021,Shoot to Thrill (AC/DC),441,0.00735,0.0001225
2021-02-25,25/02/2021,Let's Dance   2018   (David Bowie),16671,0.27785,0.004630833333333333
2021-02-25,25/02/2021,Hate To See You Go (The Rolling Stones),1625,0.027083333333333334,0.0004513888888888889
2021-02-25,25/02/2021,Hate To See You Go (The Rolling Stones),580,0.009666666666666667,0.0001611111111111111
2021-02-25,25/02/2021,Jailbreak (AC/DC),3134,0.05223333333333333,0.0008705555555555555
2021-02-25,25/02/2021,Sweet Leaf (Black Sabbath),1253,0.020883333333333334,0.00034805555555555555
2021-02-25,25/02/2021,Sweet Leaf (Black Sabbath),464,0.007733333333333333,0.0001288888888888889
2021-02-25,25/02/2021,Streets Of Love     2009 (The Rolling Stones),1393,0.023216666666666667,0.0003869444444444444
2021-02-25,25/02/2021,Rebel Rebel   2016   (David Bowie),1114,0.018566666666666665,0.00030944444444444444
2021-02-25,25/02/2021,Rebel Rebel   2016   (David Bowie),1695,0.02825,0.00047083333333333336
2021-02-25,25/02/2021,Simple Man (Lynyrd Skynyrd),2252,0.037533333333333335,0.0006255555555555556
2021-02-25,25/02/2021,Respectable     (The Rolling Stones),1578,0.0263,0.0004383333333333333
2021-02-25,25/02/2021,Twist And Shout     2009 (The Beatles),952,0.015866666666666668,0.0002644444444444445
2021-02-25,25/02/2021,Twist And Shout     2009 (The Beatles),2995,0.049916666666666665,0.0008319444444444444
2021-02-25,25/02/2021,Going to California     (Led Zeppelin),6942,0.1157,0.0019283333333333333
2021-02-25,25/02/2021,Going to California     (Led Zeppelin),1021,0.017016666666666666,0.0002836111111111111
2021-02-25,25/02/2021,Let's Dance   2018   (David Bowie),9311,0.15518333333333334,0.002586388888888889
2021-02-25,25/02/2021,Things We Said Today     2009 (The Beatles),1068,0.0178,0.00029666666666666665
2021-02-25,25/02/2021,Things We Said Today     2009 (The Beatles),1695,0.02825,0.00047083333333333336
2021-02-25,25/02/2021,Dirty Deeds Done Dirt Cheap (AC/DC),1880,0.03133333333333333,0.0005222222222222222
2021-02-25,25/02/2021,R U Mine? (Arctic Monkeys),1555,0.025916666666666668,0.0004319444444444445
2021-02-25,25/02/2021,Stick Around (AC/DC),1486,0.024766666666666666,0.00041277777777777775
2021-02-25,25/02/2021,Sin City (AC/DC),952,0.015866666666666668,0.0002644444444444445
2021-02-25,25/02/2021,And I Love Her     2009 (The Beatles),1160,0.019333333333333334,0.0003222222222222222
2021-02-25,25/02/2021,Since I've Been Loving You     (Led Zeppelin),1346,0.022433333333333333,0.0003738888888888889
2021-02-25,25/02/2021,Miss You     (The Rolling Stones),905,0.015083333333333334,0.0002513888888888889
2021-02-25,25/02/2021,"Running On Faith   Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013   (Eric Clapton)",3877,0.06461666666666667,0.0010769444444444444
2021-02-25,25/02/2021,Babe I'm Gonna Leave You     (Led Zeppelin),2113,0.03521666666666667,0.0005869444444444444
2021-02-25,25/02/2021,Shake a Leg (AC/DC),1532,0.025533333333333335,0.0004255555555555556
2021-02-25,25/02/2021,You Can't Always Get What You Want (The Rolling Stones),1695,0.02825,0.00047083333333333336
2021-02-25,25/02/2021,Love Me Do     2009 (The Beatles),789,0.01315,0.00021916666666666666
2021-02-25,25/02/2021,All My Loving     2009 (The Beatles),534,0.0089,0.00014833333333333332
2021-02-25,25/02/2021,All I've Got To Do     2009 (The Beatles),696,0.0116,0.0001933333333333333
2021-02-25,25/02/2021,Evil Walks (AC/DC),1184,0.019733333333333332,0.00032888888888888887
2021-02-25,25/02/2021,Luv Lies (Aerosmith),1091,0.018183333333333333,0.00030305555555555554
2021-02-25,25/02/2021,Day Tripper     2015 (The Beatles),673,0.011216666666666666,0.00018694444444444444
2021-02-25,25/02/2021,Big Balls (AC/DC),1114,0.018566666666666665,0.00030944444444444444
2021-02-25,25/02/2021,Back In Time (Huey Lewis & The News),2716,0.04526666666666666,0.0007544444444444444
2021-02-25,25/02/2021,Stray Cat Blues   50th Anniversary Edition (The Rolling Stones),1648,0.027466666666666667,0.00045777777777777776
2021-02-25,25/02/2021,Boogie Man (AC/DC),789,0.01315,0.00021916666666666666
2021-02-25,25/02/2021,Start Me Up     2009 (The Rolling Stones),213066,3.5511,0.059185
2021-02-25,25/02/2021,Sympathy For The Devil   50th Anniversary Edition (The Rolling Stones),378146,6.302433333333333,0.10504055555555555
2021-02-25,25/02/2021,Rock and Roll     (Led Zeppelin),161530,2.6921666666666666,0.04486944444444444
2021-02-25,25/02/2021,Southbound Again (Dire Straits),179200,2.986666666666667,0.04977777777777778
2021-02-25,25/02/2021,Gimme Three Steps (Lynyrd Skynyrd),195937,3.265616666666667,0.054426944444444444
2021-02-25,25/02/2021,Gimme Three Steps (Lynyrd Skynyrd),13162,0.21936666666666665,0.003656111111111111
2021-02-25,25/02/2021,So Far Away   Full Version (Dire Straits),2111,0.03518333333333333,0.0005863888888888888
2021-02-25,25/02/2021,Jailbreak (AC/DC),14902,0.24836666666666668,0.004139444444444445
2021-02-25,25/02/2021,Southbound Again (Dire Straits),179200,2.986666666666667,0.04977777777777778
2021-02-25,25/02/2021,Wild West End (Dire Straits),68309,1.1384833333333333,0.018974722222222223
2021-02-25,25/02/2021,Setting Me Up (Dire Straits),198906,3.3151,0.05525166666666667
2021-02-25,25/02/2021,I Want To Hold Your Hand     2009 (The Beatles),146720,2.445333333333333,0.04075555555555555
2021-02-25,25/02/2021,Walk Of Life (Dire Straits),249960,4.166,0.06943333333333333
2021-02-25,25/02/2021,I Saw Her Standing There     2009 (The Beatles),1258,0.020966666666666668,0.0003494444444444445
2021-02-25,25/02/2021,What Could Have Been Love (Aerosmith),76022,1.2670333333333332,0.02111722222222222
2021-02-25,25/02/2021,Rock and Roll     (Led Zeppelin),3968,0.06613333333333334,0.0011022222222222223
2021-02-25,25/02/2021,Fool in the Rain     (Led Zeppelin),24404,0.40673333333333334,0.006778888888888889
2021-02-25,25/02/2021,Jesus Is On The Main Line (Aerosmith),12306,0.2051,0.0034183333333333336
2021-02-26,26/02/2021,Wild West End (Dire Straits),71786,1.1964333333333332,0.019940555555555555
2021-02-26,26/02/2021,Wild West End (Dire Straits),16149,0.26915,0.004485833333333333
2021-02-26,26/02/2021,The Bug (Dire Straits),3221,0.05368333333333333,0.0008947222222222222
2021-02-26,26/02/2021,Southbound Again (Dire Straits),179200,2.986666666666667,0.04977777777777778
2021-02-26,26/02/2021,Still Loving You (Scorpions),1557,0.02595,0.0004325
2021-02-26,26/02/2021,Money For Nothing (Dire Straits),1770,0.0295,0.0004916666666666666
2021-02-26,26/02/2021,Sultans Of Swing (Dire Straits),104298,1.7383,0.028971666666666666
2021-02-27,27/02/2021,Dream On (Aerosmith),17697,0.29495,0.004915833333333333
2021-02-27,27/02/2021,Money For Nothing (Dire Straits),337023,5.61705,0.09361749999999999
2021-02-27,27/02/2021,Sultans Of Swing (Dire Straits),348400,5.806666666666667,0.09677777777777778
2021-02-27,27/02/2021,Walk Of Life (Dire Straits),249960,4.166,0.06943333333333333
2021-02-27,27/02/2021,Lady Writer (Dire Straits),387861,6.46435,0.10773916666666666
2021-02-27,27/02/2021,So Far Away   Full Version (Dire Straits),4928,0.08213333333333334,0.0013688888888888889
2021-02-27,27/02/2021,Wild West End (Dire Straits),2111,0.03518333333333333,0.0005863888888888888
2021-02-27,27/02/2021,Simple Man (Lynyrd Skynyrd),357933,5.96555,0.09942583333333334
2021-02-27,27/02/2021,Free Bird (Lynyrd Skynyrd),5790,0.0965,0.0016083333333333334
2021-02-27,27/02/2021,Tuesday's Gone (Lynyrd Skynyrd),1258,0.020966666666666668,0.0003494444444444445
2021-02-27,27/02/2021,Gimme Three Steps (Lynyrd Skynyrd),831,0.01385,0.00023083333333333332
2021-02-27,27/02/2021,Setting Me Up (Dire Straits),39551,0.6591833333333333,0.01098638888888889
2021-02-27,27/02/2021,Southbound Again (Dire Straits),173973,2.89955,0.04832583333333333
2021-02-27,27/02/2021,The Bug (Dire Straits),1600,0.02666666666666667,0.00044444444444444447
2021-02-27,27/02/2021,Another One Bites The Dust     2011 (Queen),1770,0.0295,0.0004916666666666666
2021-02-27,27/02/2021,Iron Man (Black Sabbath),0,0.0,0.0
2021-02-27,27/02/2021,Iron Man (Black Sabbath),354773,5.912883333333333,0.09854805555555556
2021-02-27,27/02/2021,Another One Bites The Dust     2011 (Queen),214653,3.57755,0.059625833333333336
2021-02-27,27/02/2021,Fool in the Rain     (Led Zeppelin),138543,2.30905,0.038484166666666667
2021-03-01,03/01/2021,Rebel Rebel   2016   (David Bowie),1625,0.027083333333333334,0.0004513888888888889
2021-03-01,03/01/2021,Rain Fall Down     2009 (The Rolling Stones),2043,0.03405,0.0005675
2021-03-01,03/01/2021,Rebel Rebel   2016   (David Bowie),274746,4.5791,0.07631833333333334
2021-03-01,03/01/2021,Let's Dance   2018   (David Bowie),457675,7.627916666666667,0.12713194444444445
2021-03-01,03/01/2021,Highway to Hell (AC/DC),208400,3.473333333333333,0.057888888888888886
2021-03-01,03/01/2021,R U Mine? (Arctic Monkeys),201726,3.3621,0.056034999999999995
2021-03-01,03/01/2021,All My Loving     2009 (The Beatles),127853,2.1308833333333332,0.03551472222222222
2021-03-01,03/01/2021,We Will Rock You     2011 (Queen),122066,2.0344333333333333,0.03390722222222222
2021-03-01,03/01/2021,Who Are You (The Who),381626,6.360433333333333,0.10600722222222221
2021-03-01,03/01/2021,Simple Man (Lynyrd Skynyrd),357933,5.96555,0.09942583333333334
2021-03-01,03/01/2021,Behind Blue Eyes (The Who),221426,3.6904333333333335,0.06150722222222223
2021-03-01,03/01/2021,Walk Of Life (Dire Straits),249960,4.166,0.06943333333333333
2021-03-01,03/01/2021,Rocks Off (The Rolling Stones),271933,4.532216666666667,0.07553694444444445
2021-03-01,03/01/2021,Out Of Control (The Rolling Stones),3529,0.05881666666666667,0.0009802777777777778
2021-03-01,03/01/2021,Dog Eat Dog (AC/DC),18463,0.3077166666666667,0.0051286111111111116
2021-03-01,03/01/2021,The Power Of Love (Huey Lewis & The News),3134,0.05223333333333333,0.0008705555555555555
2021-03-01,03/01/2021,Have a Drink on Me (AC/DC),2623,0.04371666666666667,0.0007286111111111111
2021-03-01,03/01/2021,Do I Wanna Know? (Arctic Monkeys),272394,4.5399,0.07566500000000001
2021-03-01,03/01/2021,Starman   2012   (David Bowie),254293,4.238216666666666,0.07063694444444443
2021-03-01,03/01/2021,Rebel Rebel   2016   (David Bowie),274746,4.5791,0.07631833333333334
2021-03-01,03/01/2021,Crazy Little Thing Called Love     2011 (Queen),1277,0.021283333333333335,0.00035472222222222226
2021-03-01,03/01/2021,Let's Dance   2018   (David Bowie),673,0.011216666666666666,0.00018694444444444444
2021-03-01,03/01/2021,The Power Of Love (Huey Lewis & The News),21606,0.3601,0.0060016666666666664
2021-03-01,03/01/2021,Realize (AC/DC),882,0.0147,0.000245
2021-03-01,03/01/2021,Losing My Religion (R.E.M.),1137,0.01895,0.0003158333333333334
2021-03-01,03/01/2021,Kashmir     (Led Zeppelin),928,0.015466666666666667,0.0002577777777777778
2021-03-01,03/01/2021,R U Mine? (Arctic Monkeys),1277,0.021283333333333335,0.00035472222222222226
2021-03-01,03/01/2021,Losing My Religion (R.E.M.),268426,4.473766666666666,0.07456277777777777
2021-03-01,03/01/2021,Let's Dance   2018   (David Bowie),348445,5.807416666666667,0.09679027777777778
2021-03-01,03/01/2021,Money For Nothing (Dire Straits),6246,0.1041,0.001735
2021-03-01,03/01/2021,Why'd You Only Call Me When You're High? (Arctic Monkeys),1253,0.020883333333333334,0.00034805555555555555
2021-03-01,03/01/2021,Sultans Of Swing (Dire Straits),348400,5.806666666666667,0.09677777777777778
2021-03-01,03/01/2021,Walk Of Life (Dire Straits),249960,4.166,0.06943333333333333
2021-03-01,03/01/2021,So Far Away   Full Version (Dire Straits),1439,0.023983333333333332,0.0003997222222222222
2021-03-01,03/01/2021,Wild West End (Dire Straits),952,0.015866666666666668,0.0002644444444444445
2021-03-01,03/01/2021,Setting Me Up (Dire Straits),1323,0.02205,0.0003675
2021-03-01,03/01/2021,Simple Man (Lynyrd Skynyrd),8674,0.14456666666666668,0.0024094444444444445
2021-03-01,03/01/2021,Free Bird (Lynyrd Skynyrd),789,0.01315,0.00021916666666666666
2021-03-01,03/01/2021,Lady Writer (Dire Straits),224666,3.7444333333333333,0.06240722222222222
2021-03-01,03/01/2021,Tuesday's Gone (Lynyrd Skynyrd),1160,0.019333333333333334,0.0003222222222222222
2021-03-01,03/01/2021,Gimme Three Steps (Lynyrd Skynyrd),743,0.012383333333333333,0.00020638888888888888
2021-03-01,03/01/2021,Southbound Again (Dire Straits),179200,2.986666666666667,0.04977777777777778
